count,compound,lattice_system_relax,spacegroup_relax,volume_cell,spin_cell,mag_field,mag_sites
3404,Cr4Fe2S8,cubic,227,264.276,15.3399,0.67646673,0
3405,Cr4Fe2S8,cubic,227,264.176,14.7532,0.650840408,0
3406,Cr4Fe2S8,cubic,227,263.886,18.3607,0.810876143,0
3407,Cr4Fe2S8,cubic,227,263.974,14.8843,0.657126377,0
3408,Cr4Fe2S8,cubic,227,262.55,14.8476,0.659061397,0
3409,Cr4Fe2S8,cubic,227,244.918,5.44076,0.258893116,0
3410,Cr4Fe2S8,cubic,227,262.053,15.0143,0.667724931,0
3411,Cr2Fe1Se4,monoclinic,12,149.539,8.00208,0.623634389,0
3412,Cr1Fe2Se4,monoclinic,12,144.466,10.0016,0.806836379,0
3413,Cr2Fe1Se4,hexagonal,164,150.232,9.99986,0.775734505,0
3414,Cr1Fe2Sn1,cubic,225,62.2856,4.21616,0.788880225,0
3415,Cr8Ge12Mn12O48,cubic,230,911.416,83.9991,1.074087403,0
3416,Cr2H12O12Rb6,rhombohedral,167,532.331,6.00253,0.131411756,0
3417,Cr4I12Rb4,monoclinic,5,832.809,16.0226,0.224217352,0
3418,Cr4Mn2O8,cubic,227,159.533,21.9996,1.607111064,0
3419,Cr4Mn2O8,cubic,227,159.492,21.9996,1.607524197,0
3420,Cr4Mn2O8,cubic,227,159.492,21.9996,1.607524197,0
3421,Cr8Mn12O48Si12,cubic,230,849.619,83.9953,1.152158977,0
3422,Cr8Mn12O48Si12,cubic,230,849.198,83.9952,1.152728801,0
3423,Cr4Mn2S8,cubic,227,272.484,22.0072,0.94125094,0
3424,Cr4Mn2S8,cubic,227,272.411,22.0071,0.941498896,0
3425,Cr4Mn2S8,cubic,227,272.41,22.0072,0.94150663,0
3426,Cr4Mn2S8,cubic,227,272.532,22.0074,0.941093713,0
3427,Cr4Mn2S8,cubic,227,272.411,22.0072,0.941503174,0
3428,Cr4Mn2S8,cubic,227,272.41,22.0071,0.941502352,0
3429,Cr4Mn2S8,cubic,227,272.411,22.0072,0.941503174,0
3430,Cr1Ni3,cubic,225,47.718,0.294989,0.072045229,0
3431,Cr4Ni2,cubic,227,71.5837,1.46629,0.23871921,0
3432,Cr3Ni1,cubic,225,46.4195,1.27448,0.319973642,0
3433,Cr4Ni2O8,tetragonal,141,150.926,7.98583,0.61664844,0
3434,Cr4Ni2O8,tetragonal,141,150.096,8.01285,0.622156342,0
3435,Cr4Ni2O8,tetragonal,141,150.27,15.9968,1.240630538,0
3436,Cr4Ni2O8,cubic,227,150.733,11.8075,0.912916906,0
3437,Cr4Ni2O8,cubic,227,150.386,11.8046,0.914798631,0
3438,Cr4Ni2O8,cubic,227,150.636,11.8121,0.913860653,0
3439,Cr4Ni2O8,monoclinic,5,151.566,12,0.922701221,0
3440,Cr2Ni2O8,orthorhombic,63,144.884,4.00116,0.321845269,0
3441,Cr2Ni2O8,orthorhombic,63,145.832,4.00117,0.319753871,0
3442,Cr4Ni4P4,orthorhombic,62,137.887,1.56989,0.132686745,0
3443,Cr3Ni3P3,hexagonal,189,113.49,9.53621,0.979264134,0
3444,Cr3Ni3P3,orthorhombic,38,104.291,0.513818,0.057417479,0
3445,Cr2Ni1S4,monoclinic,12,120.477,6.46778,0.62565185,0
3446,Cr1Ni1Sb1,cubic,216,53.5518,3.54876,0.772296728,0
3447,Cr4Ni4Si4,orthorhombic,62,158.251,15.611,1.149650676,0
3448,Cr6Ni16Si7,cubic,225,329.301,26.928,0.952999532,0
3449,Cr4O28P8Rb4,monoclinic,14,614.8,12.0045,0.227557868,0
3450,Cr4O8Rb1,monoclinic,12,150.91,9.00025,0.695053432,0
3451,Cr3O8Rb1,monoclinic,12,199.602,3.00142,0.175244147,0
3452,Cr3O8Rb1,monoclinic,12,205.223,3.0015,0.170448802,0
3453,Cr2O14Rb2V4,monoclinic,13,291.915,6.00302,0.239659703,0
3454,Cr5Rb1S8,monoclinic,12,278.045,15.0044,0.628905195,0
3455,Cr6Rb2S10,monoclinic,12,370.351,18.0089,0.566702728,0
3456,Cr5Rb1Se8,monoclinic,12,323.768,15.0036,0.540061469,0
3457,Cr5Rb1Se8,monoclinic,12,324.031,15.0037,0.539626724,0
3458,Cr5Rb1Te8,monoclinic,12,404.49,15.0788,0.434450829,0
3459,Cu4Eu4,orthorhombic,62,214.388,29.2097,1.587845572,0
3460,Cu1Eu1,cubic,221,51.1428,7.5134,1.71211782,0
3461,Cu5Eu1,hexagonal,191,95.1173,1.19768,0.146744868,0
3462,Cu5Eu1,hexagonal,191,95.4466,1.22556,0.149642775,0
3463,Cu5Eu1,hexagonal,191,94.4846,1.25972,0.155379827,0
3464,Cu4Eu2,orthorhombic,74,123.843,14.292,1.344940842,0
3465,Cu2Eu2F2S2,tetragonal,129,136.362,14.0011,1.196603954,0
3466,Cu2Eu2F2Se2,tetragonal,129,148.669,13.9964,1.097179195,0
3467,Cu2Eu2F2Te2,tetragonal,129,169.795,13.9985,0.960811611,0
3468,Cu2Eu1Ge2,tetragonal,139,92.5389,7.02631,0.884880475,0
3469,Cu2Eu1K1Te4,tetragonal,99,227.898,6.95902,0.355868223,0
3470,Cu3Eu1Mn4O12,cubic,204,204.337,7.15962,0.408342514,0
3471,Cu1Eu2O4,tetragonal,139,94.133,11.9256,1.476454192,0
3472,Cu1Eu2O4,tetragonal,139,94.133,11.9256,1.476454192,0
3473,Cu1Eu1O2,rhombohedral,166,68.0022,6.00038,1.02834166,0
3474,Cu2Eu2O2Se2,tetragonal,129,148.003,12.5892,0.991309465,0
3475,Cu2Eu2P2,hexagonal,194,123.048,13.9988,1.325860671,0
3476,Cu2Eu3P4Zn2,hexagonal,164,223.658,21,1.094249851,0
3477,Cu4Eu2S8Sn2,orthorhombic,40,359.151,14.0004,0.45430237,0
3478,Cu4Eu2Sb4,tetragonal,129,227.49,14.0306,0.718779316,0
3479,Cu2Eu2Sb2,hexagonal,194,153.4,1.86684,0.141828457,0
3480,Cu2Eu2Sb2,hexagonal,194,152.663,1.98273,0.151360106,0
3481,Cu2Eu1Si2,tetragonal,139,85.596,7.01587,0.955233845,0
3482,Cu2Eu1Si2,tetragonal,139,85.7482,7.01198,0.953009643,0
3483,Cu2Eu1Si2,tetragonal,139,85.6681,7.01389,0.954160544,0
3484,Cu2Eu1Si2,tetragonal,139,85.6555,7.01343,0.954238315,0
3485,Cu8Eu2Sn4,tetragonal,140,268.578,14.2162,0.616871531,0
3486,Cu2Eu2Sn4,orthorhombic,63,210.036,14.1966,0.787720677,0
3487,Cu2Eu1Sn2,monoclinic,12,114.733,1.61049,0.163587954,0
3488,Cu2F4,monoclinic,14,71.4146,1.99996,0.32637429,0
3489,Cu2F4,monoclinic,14,72.7237,1.99994,0.320496018,0
3490,Cu2F4,monoclinic,14,71.2338,1.99996,0.327202667,0
3491,Cu2F4,monoclinic,14,71.2051,1.99996,0.32733455,0
3492,Cu2F16Fe4H8O4,monoclinic,15,384.144,17.9934,0.54588457,0
3493,Cu3F12H24Mn2O12,triclinic,2,475.95,7.00005,0.171404196,0
3494,Cu6F8H4O4,monoclinic,14,265.12,6.00768,0.264086341,0
3495,Cu1F2H4O2,monoclinic,12,84.1133,0.999986,0.13855139,0
3496,Cu1F2H4O2,monoclinic,12,78.7633,1,0.147964569,0
3497,Cu1F2H4O2,monoclinic,12,84.0689,0.999986,0.138624564,0
3498,Cu1F2H4O2,monoclinic,12,84.1802,0.999985,0.138441141,0
3499,Cu4F4H16O20P4,monoclinic,14,510.304,4.01327,0.09165392,0
3500,Cu3F12H24O12V2,triclinic,2,474.543,3.0001,0.073678673,0
3501,Cu4F28Hf4K4,orthorhombic,63,554.239,3.99858,0.084079544,0
3502,Cu8F24K8,tetragonal,140,561.659,7.99948,0.1659857,0
3503,Cu1F3K1,tetragonal,123,68.5645,1.00041,0.170043623,0
3504,Cu2F6K2,tetragonal,127,140.134,1.99997,0.166326558,0
3505,Cu2F6K2,tetragonal,127,140.123,1.99997,0.166339615,0
3506,Cu2F6K2,tetragonal,140,140.252,2.00005,0.166193268,0
3507,Cu2F6K2,tetragonal,140,140.235,2.00005,0.166213415,0
3508,Cu2F7K3,tetragonal,139,181.41,1.9973,0.128310949,0
3509,Cu2F6K2,tetragonal,140,140.454,2.00005,0.16595425,0
3510,Cu2F6K2,tetragonal,140,140.267,2.00005,0.166175496,0
3511,Cu2F6K2,tetragonal,140,140.258,2.00005,0.166186159,0
3512,Cu2F6K2,tetragonal,140,139.752,2.00006,0.166788703,0
3513,Cu2F6K2,tetragonal,140,140.185,2.00005,0.166272699,0
3514,Cu2F6K2,tetragonal,140,140.178,2.00006,0.166281833,0
3515,Cu2F6K2,tetragonal,140,191.738,1.99957,0.121537433,0
3516,Cu2F6K2,tetragonal,140,140.256,2.00005,0.166188528,0
3517,Cu2F6K2,tetragonal,140,139.566,2.00006,0.167010983,0
3518,Cu2F6K2,tetragonal,140,140.382,2.00005,0.166039366,0
3519,Cu2F6K2,tetragonal,140,140.147,2.00005,0.166317782,0
3520,Cu2F6K2,tetragonal,140,140.24,2.00005,0.166207489,0
3521,Cu2F6K2,tetragonal,140,140.34,1.99999,0.166084074,0
3522,Cu2F6K2,tetragonal,140,140.283,2.00005,0.166156543,0
3523,Cu2F6K2,tetragonal,140,140.198,2.00005,0.166257281,0
3524,Cu1F4K2,tetragonal,139,112.872,1.00086,0.10334007,0
3525,Cu4F16K8,tetragonal,142,457.142,4.01326,0.102312291,0
3526,Cu4F16K8,tetragonal,140,454.589,4.01782,0.103003787,0
3527,Cu2F6K2,tetragonal,140,140.079,2.00005,0.16639852,0
3528,Cu2F6K2,tetragonal,140,140.087,2.00006,0.166389849,0
3529,Cu2F6K2,tetragonal,140,140.026,2.00005,0.166461502,0
3530,Cu1F4K2,tetragonal,139,112.944,1.00085,0.10327316,0
3531,Cu4F16K8,tetragonal,142,457.281,4.01342,0.102285269,0
3532,Cu1F6K2Na1,cubic,225,146.982,1.99999,0.158578867,0
3533,Cu6F12K2O16P6,monoclinic,15,572.377,6.01804,0.122533414,0
3534,Cu6F2K4O24P6Zn2,monoclinic,11,573.453,6.01248,0.122190503,0
3535,Cu4F28K4Zr4,orthorhombic,63,564.728,3.99005,0.082341857,0
3536,Cu2F8Na4,monoclinic,14,178.285,1.99995,0.130733224,0
3537,Cu2F8Na4,monoclinic,14,178.216,1.99686,0.130581774,0
3538,Cu4F12Na4,triclinic,2,246.954,4.00223,0.188872016,0
3539,Cu6F14Na2,monoclinic,15,275.995,6.00056,0.253379927,0
3540,Cu2F2Na2O8S2,monoclinic,15,196.587,2.0033,0.118760723,0
3541,Cu1F11Na1Zr2,triclinic,2,224.516,1.01394,0.052631603,0
3542,Cu2F2Nb2O6,triclinic,2,155.25,2.00124,0.150227419,0
3543,Cu8F4O16P4,monoclinic,15,355.61,8.01247,0.262587525,0
3544,Cu6F8O24P8Rb4,monoclinic,14,710.756,6.0091,0.098530466,0
3545,Cu6F12O16P6Rb2,monoclinic,15,630.538,6.00109,0.110917613,0
3546,Cu2F4O6W2,monoclinic,11,187.19,2.00259,0.124678347,0
3547,Cu4F20Pd4Rb4,orthorhombic,62,515.011,3.99813,0.090473636,0
3548,Cu1F3Rb1,tetragonal,123,71.7104,1.00009,0.162531887,0
3549,Cu2F6Rb2,tetragonal,140,150.049,2,0.155338293,0
3550,Cu1F6Sn1,triclinic,2,115.091,1,0.101260548,0
3551,Cu1F6Sn1,triclinic,2,115.188,1.00001,0.101176288,0
3552,Cu1F6Sn1,rhombohedral,148,112.785,1.00011,0.103342286,0
3553,Cu2F12Sr4,orthorhombic,64,284.416,2.00017,0.081958599,0
3554,Cu4F24Sr8,tetragonal,117,559.515,4.00079,0.08333274,0
3555,Cu2F8Sr2,tetragonal,140,176.303,1.99923,0.132155334,0
3556,Cu1F6Zr1,triclinic,2,130.109,1.00008,0.089579584,0
3557,Cu4Fe4Ge8O26,monoclinic,11,526.47,19.9823,0.442337221,0
3558,Cu4Fe4Ge8O26,monoclinic,11,523.597,15.9914,0.35593523,0
3559,Cu4Fe4Ge8O26,monoclinic,11,525.678,19.9825,0.443008091,0
3560,Cu4Fe4Ge8O26,monoclinic,11,522.989,15.9915,0.35635125,0
3561,Cu4Fe4Ge8O26,monoclinic,11,524.946,19.9827,0.443630275,0
3562,Cu4Fe4Ge8O26,monoclinic,11,525.398,19.9823,0.443239747,0
3563,Cu4Fe4Ge8O26,monoclinic,11,525.605,19.9822,0.443062968,0
3564,Cu4Fe4Ge8O26,monoclinic,11,523.804,19.9823,0.44458858,0
3565,Cu4Fe4Ge8O26,monoclinic,11,525.288,19.9823,0.443332565,0
3566,Cu4Fe4Ge8O26,monoclinic,11,523.714,19.9824,0.444667207,0
3567,Cu4Fe4Ge8O26,monoclinic,11,525.956,19.9822,0.442767287,0
3568,Cu2Fe1Ge1S4,tetragonal,121,155.093,3.9999,0.300565117,0
3569,Cu2Fe1Ge1S4,tetragonal,121,155.289,3.99989,0.300185004,0
3570,Cu2Fe1Ge1S4,tetragonal,121,155.283,3.99989,0.300196603,0
3571,Cu2Fe1Ge1S4,tetragonal,121,155.293,3.99989,0.300177272,0
3572,Cu2Fe1Ge1Se4,tetragonal,121,183.381,3.99972,0.254189081,0
3573,Cu1Fe2In1Se4,tetragonal,121,202.549,8.00007,0.460304608,0
3574,Cu3Fe4La1O12,cubic,204,212.863,19.969,1.093296044,0
3575,Cu3Fe4La1O12,cubic,204,213.034,19.9619,1.092030057,0
3576,Cu1Fe1O2,rhombohedral,166,44.0318,2.10471,0.55706704,0
3577,Cu1Fe1O2,rhombohedral,166,47.094,4.99592,1.23632182,0
3578,Cu1Fe1O2,rhombohedral,166,47.1007,4.99585,1.236128635,0
3579,Cu1Fe1O2,rhombohedral,166,42.5066,2.22443,0.60987947,0
3580,Cu1Fe1O2,rhombohedral,166,42.5775,2.22574,0.609222468,0
3581,Cu1Fe1O2,rhombohedral,166,42.5749,2.2258,0.609276097,0
3582,Cu1Fe1O2,rhombohedral,166,42.5825,2.22039,0.607686721,0
3583,Cu1Fe1O2,rhombohedral,166,42.5273,2.22537,0.609840211,0
3584,Cu2Fe2O4,hexagonal,194,88.3518,4.2284,0.557753496,0
3585,Cu4Fe4O20P4,orthorhombic,62,358.116,16.0051,0.520854362,0
3586,Cu8Fe2O21P4,monoclinic,12,425.622,18.0024,0.492933095,0
3587,Cu2Fe2O6S2Sr4,tetragonal,129,246.454,10.0068,0.473195915,0
3588,Cu2Fe2O5S2Sr3,tetragonal,139,209.294,9.99733,0.556684191,0
3589,Cu3Fe4O12Sr1,cubic,204,208.692,18.9973,1.060883557,0
3590,Cu3Fe4O12Sr1,cubic,204,208.909,18.998,1.059820636,0
3591,Cu3Fe4O12Sr1,cubic,204,208.884,18.9978,1.059936321,0
3592,Cu3Fe4O12Sr1,cubic,204,208.689,18.9992,1.061004913,0
3593,Cu4Fe8S12,orthorhombic,62,433.463,28.05,0.754158225,0
3594,Cu4Fe8S12,orthorhombic,62,439.255,33.1642,0.879902295,0
3595,Cu4Fe8S12,orthorhombic,62,486.901,33.718,0.807054342,0
3596,Cu4Fe8S12,orthorhombic,62,458.911,28.0113,0.711355077,0
3597,Cu4Fe8S14,orthorhombic,51,516.324,31.9999,0.722283921,0
3598,Cu4Fe8S12,orthorhombic,62,414.704,28.174,0.791757023,0
3599,Cu4Fe8S12,orthorhombic,62,459.891,28.0564,0.710982109,0
3600,Cu4Fe8S12,orthorhombic,62,460.788,27.9931,0.707997091,0
3601,Cu1Fe1S2,tetragonal,115,69.4251,4.46095,0.748845941,0
3602,Cu9Fe9S16,tetragonal,111,642.603,38.3767,0.695995637,0
3603,Cu2Fe2S4,tetragonal,122,155.627,9.69638,0.726116524,0
3604,Cu2Fe2S4,tetragonal,122,154.799,9.88667,0.744326577,0
3605,Cu2Fe2S4,tetragonal,122,154.906,8.11263,0.610344546,0
3606,Cu2Fe2S4,tetragonal,122,153.797,8.16649,0.618826936,0
3607,Cu2Fe2S4,tetragonal,122,155.102,9.12378,0.685549858,0
3608,Cu2Fe2S4,tetragonal,122,154.281,8.11248,0.612805751,0
3609,Cu2Fe2S4,tetragonal,122,155.45,10.0265,0.751692592,0
3610,Cu2Fe2S4,tetragonal,122,155.362,9.59082,0.719436679,0
3611,Cu8Fe4S8,cubic,216,345.142,15.9999,0.540257862,0
3612,Cu8Fe4S8,cubic,216,337.347,15.9996,0.552731113,0
3613,Cu8Fe4S8,cubic,216,343.403,16.0009,0.543027676,0
3614,Cu4Fe2S8Si2,orthorhombic,31,299.977,8.00275,0.31090874,0
3615,Cu6Fe2S8Sn1,tetragonal,115,321.771,8.1848,0.296444099,0
3616,Cu2Fe1S4Sn1,tetragonal,111,167.752,4.00064,0.277935105,0
3617,Cu2Fe1S4Sn1,tetragonal,111,167.329,4.0006,0.278634926,0
3618,Cu2Fe1S4Sn1,tetragonal,121,167.617,4.00127,0.278202759,0
3619,Cu2Fe1S4Sn1,tetragonal,121,167.904,4.00146,0.277740412,0
3620,Cu2Fe1S4Sn1,tetragonal,121,167.577,4.00142,0.278279597,0
3621,Cu2Fe1Se4Si1,tetragonal,121,177.538,4.00095,0.262635507,0
3622,Cu2Fe1Se4Sn1,tetragonal,121,195.454,4.00062,0.238541737,0
3623,Cu2Fe1Se4Sn1,tetragonal,121,195.717,4.00066,0.238223572,0
3624,Cu2Fe1Se4Sn1,tetragonal,121,195.234,4.00131,0.238851727,0
3625,Cu2Fe1Sn1,cubic,225,61.4996,3.26793,0.619272925,0
3626,Cu4Ga2La2O14Sr4,orthorhombic,46,363.804,2.3355,0.074815923,0
3627,Cu4Ga8O40Se12,orthorhombic,53,881.381,4.00089,0.052902301,0
3628,Cu2Ga2U2,hexagonal,194,118.164,5.74082,0.566200677,0
3629,Cu24Gd4,orthorhombic,62,407.594,4.27913,0.122351511,0
3630,Cu5Gd1,cubic,216,89.3662,1.11727,0.145702326,0
3631,Cu1Gd1,cubic,221,43.3701,1.5939,0.428304153,0
3632,Cu1Gd1,cubic,221,44.3443,2.47443,0.650307866,0
3633,Cu5Gd1,hexagonal,191,91.1846,1.10303,0.140976741,0
3634,Cu2Gd6Ge2S14,hexagonal,173,505.527,42.0158,0.968612166,0
3635,Cu2Gd6Ge2S14,hexagonal,173,504.372,42.0024,0.97052064,0
3636,Cu2Gd1In1,cubic,225,74.1771,1.03888,0.163221428,0
3637,Cu4Gd1In1,cubic,216,96.243,1.0174,0.123198159,0
3638,Cu2Gd1In1,cubic,225,74.0119,1.63913,0.258103257,0
3639,Cu2Gd4K2Mo8O32,monoclinic,15,680.584,28.0051,0.479553463,0
3640,Cu2Gd4K2S8,orthorhombic,63,379.589,28.0005,0.859674028,0
3641,Cu1Gd2O4,tetragonal,139,92.1605,13.9771,1.767477478,0
3642,Cu1Gd2O4,tetragonal,139,92.0385,13.9777,1.7698963,0
3643,Cu1Gd2O4,tetragonal,139,92.1355,13.9796,1.768273289,0
3644,Cu1Gd2O4,tetragonal,139,92.1043,13.9794,1.768846978,0
3645,Cu2Gd1O8Ru1Sr2,tetragonal,123,176.812,1.97993,0.130502772,0
3646,Cu2Gd2O2Se2,tetragonal,129,136.622,1.99679,0.170330881,0
3647,Cu2Gd4O24Se8,monoclinic,14,585.708,28.0034,0.557200178,0
3648,Cu2Gd4Rb2Se8,orthorhombic,63,440.833,27.9997,0.740220177,0
3649,Cu2Gd6S14Si2,hexagonal,173,497.159,41.9928,0.984376339,0
3650,Cu2Gd6S14Si2,hexagonal,173,495.913,42.069,0.988640356,0
3651,Cu2Gd6S14Sn2,hexagonal,173,533.493,41.988,0.917229685,0
3652,Cu4Gd4S12Sr4,orthorhombic,62,536.192,27.9915,0.608397583,0
3653,Cu2Gd2Sb4,tetragonal,129,186.607,1.97825,0.123547762,0
3654,Cu6Gd6Sb8,cubic,220,451.819,18.1196,0.467375298,0
3655,Cu2Gd1Si2,tetragonal,139,80.0153,1.04455,0.152138046,0
3656,Cu2Gd1Si2,tetragonal,139,80.4063,1.02731,0.148899444,0
3657,Cu2Gd1Si2,tetragonal,139,80.4615,1.12481,0.162919355,0
3658,Cu2Gd2Si2,hexagonal,194,114.82,10.3496,1.050479692,0
3659,Cu2Gd2Sn2,hexagonal,186,135.695,0.532057,0.045695765,0
3660,Cu2Gd2Sn2,hexagonal,194,137.102,1.88618,0.160332286,0
3661,Cu3Ge5K2O14,triclinic,2,338.035,2.99951,0.103411844,0
3662,Cu1Ge1Mn2,cubic,216,65.4382,8.76126,1.560331451,0
3663,Cu4Ge2Mn2S8,orthorhombic,31,318.657,9.9955,0.365563392,0
3664,Cu4Ge2Mn2S8,orthorhombic,31,318.773,9.99549,0.36543,0
3665,Cu4Ge2Mn2S8,orthorhombic,31,318.445,9.99541,0.365803467,0
3666,Cu4Ge2Mn2S8,orthorhombic,31,318.702,9.99555,0.365513604,0
3667,Cu4Ge2Mn2Se8,orthorhombic,31,375.146,9.99683,0.310558646,0
3668,Cu2Ge2Nd1,tetragonal,139,89.4007,3.08029,0.401543246,0
3669,Cu2Ge2Nd1,tetragonal,139,89.1441,3.08034,0.402705619,0
3670,Cu2Ge2Nd1,tetragonal,139,88.9643,3.08108,0.40361644,0
3671,Cu2Ge2Nd1,tetragonal,139,89.4664,3.08139,0.40139166,0
3672,Cu2Ge2Nd1,tetragonal,139,89.3528,3.0797,0.401681551,0
3673,Cu4Ge4Nd3,orthorhombic,71,211.399,10.4635,0.576840426,0
3674,Cu2Ge4Nd2,orthorhombic,63,158.242,7.31289,0.53857838,0
3675,Cu2Ge4Nd4O16,monoclinic,8,345.755,14.0025,0.471974734,0
3676,Cu2Ge2Nd6S14,hexagonal,173,531.258,17.994,0.394733397,0
3677,Cu2Ge2Nd6S14,hexagonal,173,530.546,18.0034,0.395469618,0
3678,Cu2Ge2Nd6Se14,hexagonal,173,606.906,18.0221,0.346071315,0
3679,Cu2Ge2Nd6Se14,hexagonal,173,605.515,17.9993,0.346427491,0
3680,Cu4Ge8O26Sc4,monoclinic,11,551.017,4.00293,0.084663192,0
3681,Cu4Ge8O26Sc4,monoclinic,11,550.847,4.0029,0.084688685,0
3682,Cu4Ge8O26Sc4,monoclinic,11,550.683,4.00294,0.084714753,0
3683,Cu4Ge8O26Sc4,monoclinic,11,551.251,4.00287,0.084625984,0
3684,Cu2Ge4O14Sr4,tetragonal,113,370.98,2.00036,0.062840452,0
3685,Cu2Ge2Pr1,tetragonal,139,89.1406,2.21903,0.290114382,0
3686,Cu2Ge2Pr1,tetragonal,139,88.9923,2.08329,0.272821716,0
3687,Cu2Ge2Pr1,tetragonal,139,89.7254,2.09328,0.271890203,0
3688,Cu2Ge2Pr1,tetragonal,139,90.4718,2.09651,0.27006316,0
3689,Cu2Ge2Pr1,tetragonal,139,90.263,2.1142,0.2729719,0
3690,Cu2Ge2Pr1,tetragonal,139,88.7212,2.07555,0.272638655,0
3691,Cu2Ge2Pr1,tetragonal,139,90.263,2.1142,0.2729719,0
3692,Cu2Ge2Pr1,tetragonal,139,90.3221,2.09709,0.2705856,0
3693,Cu2Ge4Pr2,orthorhombic,63,158.176,4.07574,0.300294599,0
3694,Cu2Ge2Pr6S14,hexagonal,173,536.496,12.0003,0.260679725,0
3695,Cu2Ge2Pr6S14,hexagonal,173,535.995,11.9992,0.260899467,0
3696,Cu2Ge2Pr6Se14,hexagonal,173,610.465,11.9999,0.229085972,0
3697,Cu2Ge2U1,tetragonal,139,89.5061,2.94347,0.383255696,0
3698,Cu2Ge2U1,tetragonal,139,89.2779,2.94268,0.384132197,0
3699,Cu2Ge2U1,tetragonal,139,89.2032,2.9405,0.384169063,0
3700,Cu2Ge2U1,tetragonal,139,89.2711,2.94127,0.383977384,0
3701,Cu2Ge2U1,tetragonal,139,89.2032,2.9405,0.384169063,0
3702,Cu2Ge2U1,tetragonal,139,89.2138,2.94261,0.384399051,0
3703,Cu2Ge2U1,tetragonal,139,89.2291,2.94112,0.38413853,0
3704,Cu2Ge2U1,tetragonal,139,89.475,2.94237,0.383245633,0
3705,Cu2Ge2U1,tetragonal,139,89.1615,2.94001,0.384284688,0
3706,Cu2Ge2U1,tetragonal,139,89.1711,2.94052,0.384309971,0
3707,Cu2Ge2U1,tetragonal,139,89.5047,2.94273,0.383165337,0
3708,Cu2Ge2U1,tetragonal,139,89.2032,2.9405,0.384169063,0
3709,Cu2Ge2U1,tetragonal,139,89.2032,2.9405,0.384169063,0
3710,Cu2Ge2U1,tetragonal,139,89.2032,2.9405,0.384169063,0
3711,Cu1Ge1U1,orthorhombic,38,62.9566,2.56367,0.474572419,0
3712,Cu4H4I4O16,orthorhombic,62,361.561,3.99407,0.12874066,0
3713,Cu2H8I4O16,monoclinic,14,366.914,1.99648,0.063413587,0
3714,Cu4H8K4O20P4,monoclinic,14,493.936,4.00735,0.094551459,0
3715,Cu2H1K3O14P4,triclinic,2,338.858,2.00831,0.069070825,0
3716,Cu2H24Mn4N8O16,monoclinic,11,666.751,17.9925,0.314491907,0
3717,Cu12H16Mo4O32,orthorhombic,58,681.313,12.0032,0.205320354,0
3718,Cu6H4Mo4O20,monoclinic,14,355.349,6.00824,0.197048809,0
3719,Cu4H12N12O24,monoclinic,14,577.801,4.00042,0.080687998,0
3720,Cu4H6N2O12,monoclinic,4,343.452,3.8655,0.131165998,0
3721,Cu4H8N8O28,monoclinic,14,706.152,3.99757,0.065975019,0
3722,Cu4H8N8O28,monoclinic,14,711.519,3.99383,0.065416109,0
3723,Cu1H6N4O4,triclinic,2,148.616,1.00218,0.078589007,0
3724,Cu4H24N16O20,monoclinic,15,688.174,3.9991,0.067724474,0
3725,Cu2H12N2O10P2,orthorhombic,31,242.709,2.00551,0.096298737,0
3726,Cu4H16Na8O16,orthorhombic,33,418.102,4.00101,0.111524178,0
3727,Cu2H4O4,orthorhombic,36,86.0384,2.00039,0.270959254,0
3728,Cu8H4O20P4,orthorhombic,58,411.242,8.00826,0.2269459,0
3729,Cu4H16O16P8,orthorhombic,61,504.508,3.99961,0.092391332,0
3730,Cu4H16O16P8,orthorhombic,61,504.821,4.003,0.092412308,0
3731,Cu8H4O20P4,orthorhombic,58,411.695,8.00831,0.2266976,0
3732,Cu8H4O20P4,orthorhombic,58,410.995,8.00828,0.227082857,0
3733,Cu4H20O20P4,orthorhombic,19,449.961,4.00578,0.103751375,0
3734,Cu2H8O8P4,orthorhombic,51,265.088,1.99742,0.087813435,0
3735,Cu2H8O8P4,monoclinic,14,247.964,1.99803,0.093906361,0
3736,Cu2H8O8P4,monoclinic,14,250.797,1.99807,0.092847454,0
3737,Cu4H16O24P8,monoclinic,14,855.308,3.99857,0.054483351,0
3738,Cu9H2O20P4,triclinic,2,389.003,9.00853,0.269887405,0
3739,Cu6H6O24P6,rhombohedral,148,510.086,6.01234,0.137366795,0
3740,Cu12H16O32S4,orthorhombic,62,623.921,12.007,0.224277933,0
3741,Cu12H16O32S4,orthorhombic,62,622.958,12.0066,0.22461715,0
3742,Cu2H12O14S2,monoclinic,9,273.641,2.00254,0.08528677,0
3743,Cu2H12O14S2,monoclinic,9,273.568,2.00195,0.085284394,0
3744,Cu4H16O20Se4,orthorhombic,19,460.31,4.00414,0.101377244,0
3745,Cu4H16O20Se4,orthorhombic,19,460.992,4.00417,0.101228023,0
3746,Cu2H4O12Se4,monoclinic,14,330.721,2.00435,0.070630686,0
3747,Cu2H4O10Se2,triclinic,2,203.074,2.00561,0.115099597,0
3748,Cu6H12O24Si6,rhombohedral,148,490.951,6.00553,0.142559062,0
3749,Cu6H12O24Si6,rhombohedral,148,489.665,6.00528,0.142927513,0
3750,Cu6H12O24Si6,rhombohedral,148,488.907,6.00528,0.143149107,0
3751,Cu6H12O24Si6,rhombohedral,148,489.847,6.00549,0.142879405,0
